0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Minimum Water Level,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.843082515766612,275032610.01113236,0.0,30700000.0,4899.094831147156,0.07127768917481403
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.861244667267844,94466187.60363472,22167818.198803753,473900000.0,3850.8639014739906,0.008054464736588593
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,7,0,0,7,0,0,7,0,0,6,0,0,4.861244667267844,0.0,194767237.26865637,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.810053795893511,407658530.1375585,6320800.309666242,0.0,0.0,0.43129510639773294
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.741244667267844,173302216.9582109,6320800.309666242,151900000.0,0.0,0.13776840686656805
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.861244667267844,197024056.65456912,0.0,371400000.0,4103.868945972955,0.05711615417354078
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,4,0,7,0,0,4.825414018544502,48344643.641478926,149026764.40459207,0.0,0.0,0.03632486271136303
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,5,0,0,3,4,1,4,0,0,4.861244667267844,7401724.325898212,169886780.25320536,0.0,144.10694616234926,0.001986293291784711
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.810053795893511,412637315.6638541,0.0,0.0,10822.357069542542,0.06496485462780316
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,4,0,0,3,1,2,5,0,0,4.861244667267844,1846641.3233579304,167449021.03137502,30700000.0,62.57473005199026,0.00017771190953622243
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4.861244667267844,191420684.33897507,16925244.491970196,627500000.0,3986.7773732491473,0.05542506837075281
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,4,0,0,4.861244667267844,6639881.35682406,118471620.94751419,115300000.0,0.0,0.004229172774902563
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6212446672678436,133845877.40999605,0.0,242400000.0,0.0,0.09101697178446129
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,3,0,0,3,0,0,5,5,0,5,0,0,4.861244667267844,0.0,165574735.89774466,61400000.0,0.0,0.0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,4.861244667267844,61176905.28068523,59851424.46070552,115300000.0,0.0,0.04348272255491833
0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.6212446672678436,69386797.59895451,20299287.62732069,357700000.0,0.0,0.06600192819363213
0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.741244667267844,81697952.01352768,20299287.62732069,625800000.0,0.0,0.060994173344729424
0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.6212446672678436,32952451.38270706,31358014.39583997,893000000.0,0.0,0.023017865397599868
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,5,5,0,5,0,0,4.861244667267844,3504687.7161900112,165574735.89774466,30700000.0,0.0,0.004056532173407696
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,4,0,0,0,3,0,3,0,0,4.861244667267844,29269014.71529004,145745913.93855652,0.0,1090.593897797944,0.0027223519555954682
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.80992599831321,171612058.6806537,20299287.62732069,0.0,0.0,0.11350851910923197
1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.6212446672678436,47734128.37395693,6320800.309666242,388400000.0,0.0,0.04192481175507654
0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.741244667267844,115199189.45095257,0.0,492600000.0,0.0,0.10568150917464497
0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.861244667267844,57941477.1131221,27578229.96765524,432800000.0,0.0,0.03740404816480752
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.861244667267844,192758675.99891588,8453407.696608048,115300000.0,3993.569750627713,0.056576634699025866
1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,4,0,5,0,0,4.861244667267844,19800167.590865947,89190286.87395734,906700000.0,0.0,0.02051573918834174
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,7,0,3,7,0,0,4.861244667267844,1214738.565732544,151214354.92094946,115300000.0,0.0,0.0009020996380827639
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.861244667267844,213071209.5784517,0.0,115300000.0,4522.513884634614,0.059290247372775745
0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,2,0,0,0,3,0,0,3,0,0,3,0,0,5,0,0,4.861244667267844,0.0,117170815.55136403,791400000.0,0.0,0.0
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4.861244667267844,61176142.32783742,30351526.042379983,176700000.0,0.0,0.03669976016455305
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,0,3,0,0,4.861244667267844,54394839.52243156,91799122.46047065,61400000.0,791.162876467765,0.012679260877324962
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,4.861244667267844,48825323.81020929,58840144.550849974,146000000.0,0.0,0.030117930788782034
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.741244667267844,173302216.9582109,6320800.309666242,151900000.0,2464.4083183279854,0.04959662647196449
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,4.861244667267844,153711671.83135137,36031637.66426329,61400000.0,2064.3596858049204,0.04567433445004662
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.861244667267844,213071209.5784517,0.0,115300000.0,0.0,0.16469513159104374
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.861244667267844,405169137.3744107,7332080.219521779,0.0,0.0,0.4303931441705889
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.810053795893511,407658530.1375585,6320800.309666242,0.0,6387.015509528597,0.15526623830318387
0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.741244667267844,37906543.27320463,31358014.39583997,554000000.0,0.0,0.026065625742223354
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,4,0,0,4.861244667267844,8929830.507281527,113871256.26826663,115300000.0,0.0,0.007383605310227495
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.861244667267844,192696650.39925388,8453407.696608048,371400000.0,3993.406243730663,0.056522253247678816
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.741244667267844,164865872.95986903,0.0,205800000.0,0.0,0.16052315526653144
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.861244667267844,250257212.95163158,0.0,92100000.0,4640.923383203919,0.0564723810734104
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.861244667267844,192758675.99891588,8453407.696608048,115300000.0,0.0,0.15715731860840515
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.741244667267844,115613791.6174356,0.0,236500000.0,0.0,0.10608354582902989
0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,4.6212446672678436,11249476.980416173,77556606.05157228,357700000.0,0.0,0.005000819472260619
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,6,0,0,7,0,0,7,0,0,4.861244667267844,7401724.325898212,170391563.70261255,0.0,0.0,0.005517481366068642
0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4.5012446672678434,21193355.830566525,9695195.36216505,540300000.0,0.0,0.013415671832542697
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.741244667267844,177575192.0501163,0.0,151900000.0,2574.261817069245,0.050177518300489034
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4.741244667267844,93972432.19859482,24198032.45136138,205800000.0,0.0,0.06643003490715357
0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,4.861244667267844,34616568.02781594,46698814.835344665,822100000.0,0.0,0.02402351593337022
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,3,0,0,5,0,0,0,0,0,3,0,0,4.861244667267844,27595625.024483096,139687523.83025098,30700000.0,1391.061166301206,0.0013686600091884556
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.741244667267844,172137329.2754236,7332080.219521779,151900000.0,0.0,0.1373136111230071
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,3,6,0,4,0,0,4.861244667267844,7401724.325898212,129997923.30336253,84600000.0,144.10694616234926,0.001986293291784711
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.741244667267844,177575192.0501163,0.0,151900000.0,0.0,0.13938199527913622
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,4.861244667267844,146599670.33746055,37683606.26190176,61400000.0,1882.5768232085738,0.0446999725614459
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,4,0,0,0,1,0,3,0,0,4.8092995269074805,88281802.29632236,110918405.45745277,0.0,1646.0334210389633,0.006888600366663819
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4.80992599831321,163895766.32575884,24198032.45136138,0.0,0.0,0.10312487560311005
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.861244667267844,197358238.07128018,6320800.309666242,115300000.0,0.0,0.15898772530993044
1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4.741244667267844,33127693.159484304,34910310.18717702,467100000.0,0.0,0.023262936632276555
1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4.861244667267844,35273384.57359314,36672326.35204622,688900000.0,1176.5607315069396,0.0036421904949868063
0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.741244667267844,115248077.71710517,6320800.309666242,297900000.0,0.0,0.07764564579655425
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,1,1,0,2,0,0,4.861244667267844,62710092.63813999,97328751.28742924,30700000.0,2571.619032280377,0.00529114297465121
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4.861244667267844,145722271.26015046,38804933.73898803,61400000.0,1861.837937742556,0.04456778737587891
0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,4.861244667267844,38085339.69154474,37683606.26190176,394500000.0,0.0,0.027845715617508173
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,4,0,0,1,0,7,3,0,0,4.861244667267844,25951657.1182079,125667390.08318213,84600000.0,962.7901679378307,0.0022548597864003525
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.861244667267844,99318376.5615218,20299287.62732069,340700000.0,4012.4650202723406,0.008838350992663302
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,4.861244667267844,55253530.806772016,69367227.44620815,92100000.0,0.0,0.03455043964260154
0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,3,0,0,0,3,0,0,2,0,0,2,0,0,2,0,0,4.6212446672678436,1248617.9627843825,104920827.94908087,388400000.0,60.55443489712537,6.306722957124992e-05
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0,4,0,0,4.861244667267844,3529434.5182153573,117318391.0247687,146000000.0,0.0,0.0024791338603436424
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.741244667267844,110175928.84274288,7332080.219521779,236500000.0,0.0,0.10401516167290077
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,4.861244667267844,95702439.81088537,59104221.36630872,61400000.0,0.0,0.05741913540375135
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.861244667267844,259319638.50396085,6320800.309666242,30700000.0,4483.65941688771,0.06922302291361325
0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6212446672678436,43347137.66785781,0.0,419100000.0,0.0,0.027451196675127472
0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,2,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,4.741244667267844,7937460.695654821,84515025.91514632,943300000.0,253.96790500106053,0.0011869552687594968
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.741244667267844,226827273.39254975,0.0,121200000.0,3398.2869376706244,0.0697757776979896
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.861244667267844,197358238.07128018,6320800.309666242,115300000.0,4107.078470375169,0.057235581111574965
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.741244667267844,115613791.6174356,0.0,236500000.0,2197.680870556703,0.038190076498450756
0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,4.861244667267844,34618438.45551472,55209597.81449771,279200000.0,0.0,0.024487867024664427
1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,5,0,0,3,0,0,4.741244667267844,3084816.504996405,109562284.91905522,382500000.0,69.75860616176587,0.0007743826757549653
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,3,0,0,4,0,0,4.861244667267844,5425142.791091517,151166522.04167613,61400000.0,201.46180112693733,0.00049906097052297
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,3,0,0,4.861244667267844,41730439.949405566,93040910.12602764,61400000.0,0.0,0.027194427826333106
1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4.741244667267844,34545639.59796685,30351526.042379983,1150800000.0,0.0,0.02376880819786563
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,2,0,4,5,0,0,4.861244667267844,14370554.464184491,128623937.33907183,84600000.0,306.2220941983462,0.0030546842447672553
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,0,1,0,0,3,0,0,4.861244667267844,65776467.353049524,95770606.9885146,30700000.0,2195.586641707537,0.006796969388466544
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,3,7,0,5,0,0,4.861244667267844,7401724.325898212,142968521.92623937,84600000.0,0.0,0.005517481366068642
1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4.741244667267844,25634760.514197133,65823351.919419296,638600000.0,0.0,0.012987601055327574
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,2,0,0,4,0,0,4.861244667267844,14113186.563504998,145444829.88534227,30700000.0,0.0,0.008611232701114802
1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,4.741244667267844,19912812.24765239,72144152.22908553,382500000.0,0.0,0.01140263016429129
1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,4.741244667267844,18338770.640692197,72144152.22908553,723200000.0,836.9196036880005,0.0012491397154209495
0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,4.741244667267844,10236442.90038936,77050055.69075209,297900000.0,201.14363547214214,0.0026880344636414496
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,0,4.861244667267844,71014124.52210669,58097062.72868286,115300000.0,0.0,0.04721559801681471
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,4,0,0,4.861244667267844,5425142.791091517,113871256.26826663,146000000.0,0.0,0.0033270731368197992
1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6212446672678436,54637979.1709391,0.0,388400000.0,0.0,0.04443063343785457
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,3,0,0,2,0,0,3,0,0,4.741244667267844,3145509.1499879938,109724338.27636325,236500000.0,72.56629440952128,0.0004865494393346346
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,4.829887119253911,96955580.36678253,28488618.508469995,84600000.0,0.0,0.06802250169871564
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,5,0,0,1,3,0,3,0,0,4.861244667267844,26520750.30938068,154750592.01060194,0.0,1205.2745129577283,0.002057820780489126
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.861244667267844,99318376.5615218,20299287.62732069,558500000.0,0.0,0.07365292493886084
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,0,2,0,0,4.861244667267844,42495465.289865844,79449962.02578527,92100000.0,852.4740744453267,0.011337894194182562
0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6212446672678436,116599379.60361981,0.0,303800000.0,0.0,0.0777290828879609
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,4.861244667267844,146599670.33746055,34910310.18717702,61400000.0,3125.37167915486,0.018624988567269126
0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.741244667267844,110104361.01462093,6320800.309666242,625800000.0,2058.446487188657,0.03738271052412049
0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.741244667267844,126501224.24288276,0.0,297900000.0,0.0,0.08184298512288159
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.861244667267844,194139119.15102562,6320800.309666242,371400000.0,4030.2271444780936,0.05672022022296613
0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.741244667267844,110780844.38927943,7332080.219521779,297900000.0,0.0,0.07585893289140666
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,7,0,0,0,0,0,4,0,0,4.861244667267844,33627357.144763194,115441377.85861975,84600000.0,1316.7433322465045,0.0023876715371414763
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.861244667267844,188295812.51895088,0.0,176700000.0,4264.342436691379,0.04448493927137211
0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.741244667267844,40762041.59926631,31358014.39583997,297900000.0,0.0,0.02721781252044228
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.810053795893511,412637315.6638541,0.0,0.0,6518.878611300921,0.1559156511067276
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,0,5,0,0,3,5,0,4,0,0,4.861244667267844,4161337.2758407434,168925070.8684748,0.0,154.93401735391961,0.0004142670428753543
0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,4.5012446672678434,16851108.086628973,40542362.04798879,540300000.0,0.0,0.011839526405226283
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.741244667267844,164865872.95986903,0.0,205800000.0,3021.7059911580827,0.05778833589595131
0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,4.6212446672678436,7100761.08300123,76717445.94881928,419100000.0,0.0,0.004882473478270552
0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,4.861244667267844,30491543.120118767,73169941.71387778,906700000.0,1079.4697575662217,0.00368819616828511
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,0,1,0,0,3,0,0,4.861244667267844,65776467.353049524,93565259.89756954,30700000.0,2727.6935219331285,0.005437575510773232
